location_name,target_lat,target_lng,analysis_radius_km,nearby_construction_count,weighted_construction_risk,nearby_sinkhole_count,weighted_sinkhole_risk,avg_daily_visitors,total_daily_visitors,nearby_subway_stations,avg_subway_passengers,avg_rainfall,weighted_rainfall_risk,rainfall_amplification_factor,ongoing_construction_count,recent_sinkhole_count,population_density_score,total_subway_passengers,subway_congestion_risk,physical_risk_score,social_risk_score,final_risk_score,comprehensive_risk_level,comprehensive_risk_category,construction_rainfall_interaction,population_physical_interaction,subway_population_ratio,risk_density,activity_density,distance_from_center,total_infrastructure_risk,total_mobility_volume
우장산역,37.5488,126.8363,0.2,0,0.0,40,0.9643196238999494,0.0,0,2463,27483.641900121802,0.0,0.0,1.0,0,0,0.0,67692210,0.549672838002436,8.678876615099545,6.596074056029233,7.949895719424935,매우낮음,최저위험,0.0,0.0,67692210.0,63.26326004057889,538677491.5157313,0.1428011904712281,40,67692210
월계역,37.6333,127.0589,0.2,0,0.0,5,0.68,0.0,0,2463,12376.69874137231,0.0,0.0,1.0,0,0,0.0,30483809,0.2475339748274462,6.12,2.9704076979293546,5.017642694275274,매우낮음,최저위험,0.0,0.0,30483809.0,39.92913187314228,242582444.33096033,0.10491448898984375,5,30483809
월곡역,37.6018,127.0415,0.2,0,0.0,76,0.6786089117818084,0.0,0,2463,22277.14778725132,0.0,0.0,1.0,0,0,0.0,54868615,0.4455429557450264,6.107480206036275,5.346515468940317,5.84114254805269,매우낮음,최저위험,0.0,0.0,54868615.0,46.482335491348714,436630564.8928057,0.07265218510134824,76,54868615
월드컵경기장역,37.5696,126.8991,0.2,0,0.0,0,0.0,0.0,0,2463,12101.675192854244,0.0,0.0,1.0,0,0,0.0,29806426,0.24203350385708486,0.0,2.9044020462850186,1.0165407161997564,매우낮음,최저위험,0.0,0.0,29806426.0,8.089373991868337,237192001.69013947,0.07896087638823719,0,29806426
을지로3가역,37.5663,126.991,0.2,0,0.0,0,0.0,0.0,0,2463,62212.7401542834,0.0,0.0,1.0,0,0,0.0,153229979,1.244254803085668,0.0,14.931057637028017,5.225870172959805,매우낮음,최저위험,0.0,0.0,153229979.0,41.58615349915255,1219365429.385866,0.013001538370521228,0,153229979
을지로4가역,37.5666,126.9976,0.2,0,0.0,0,0.0,0.0,0,2463,34979.54689403167,0.0,0.0,1.0,0,0,0.0,86154624,0.6995909378806334,0.0,8.395091254567602,2.9382819390986605,매우낮음,최저위험,0.0,0.0,86154624.0,23.38210474025956,685596713.991182,0.01960025510039189,0,86154624
을지로입구역,37.566,126.9822,0.2,0,0.0,1,0.4,0.0,0,2463,85403.53187170118,0.0,0.0,1.0,0,0,0.0,210348899,1.7080706374340238,3.5999999999999996,20.496847649208284,9.513896677222899,매우낮음,최저위험,0.0,0.0,210348899.0,75.70918421227913,1673903352.4893918,0.0042296571965222095,1,210348899
응봉역,37.55,127.0345,0.2,0,0.0,0,0.0,0.0,0,2463,3386.175801867641,0.0,0.0,1.0,0,0,0.0,8340151,0.06772351603735281,0.0,0.8126821924482338,0.2844387673568818,매우낮음,최저위험,0.0,0.0,8340151.0,2.2634917915906687,66368812.889140695,0.058860003397893164,0,8340151
응암역,37.5985,126.9155,0.2,0,0.0,3,1.0,0.0,0,2463,33018.36987413723,0.0,0.0,1.0,0,0,0.0,81324245,0.6603673974827445,9.0,7.924408769792935,8.623543069427527,매우낮음,최저위험,0.0,0.0,81324245.0,68.62397532326231,647157779.2483176,0.07021573897638783,3,81324245
이대역,37.5568,126.9464,0.2,0,0.0,15,0.7823001690649282,0.0,0,2463,32255.649614291513,0.0,0.0,1.0,0,0,0.0,79445665,0.6451129922858303,7.040701521584353,7.7413559074299645,7.285930556630317,매우낮음,최저위험,0.0,0.0,79445665.0,57.97959315559997,632208514.598639,0.03305525676802015,15,79445665
이수역,37.4868,126.9822,0.2,0,0.0,9,0.6309491491168424,0.0,0,4926,34583.33861144945,0.0,0.0,1.0,0,0,0.0,170357526,0.691666772228989,5.678542342051582,8.300001266747868,6.596052965695282,매우낮음,최저위험,0.0,0.0,170357526.0,52.489721719318005,1355662117.790304,0.07981058826997436,9,170357526
이촌역,37.5224,126.9735,0.2,0,0.0,7,0.2835207717128185,0.0,0,2463,24693.688591149006,0.0,0.0,1.0,0,0,0.0,60820555,0.49387377182298015,2.5516869454153666,5.926485261875762,3.7328663561765048,매우낮음,최저위험,0.0,0.0,60820555.0,29.705206624346115,483994598.4921245,0.04432899728168865,7,60820555
이태원역,37.5345,126.9943,0.2,0,0.0,1,0.2,0.0,0,2463,26611.80389768575,0.0,0.0,1.0,0,0,0.0,65544873,0.532236077953715,1.7999999999999998,6.38683293544458,3.405391527405603,매우낮음,최저위험,0.0,0.0,65544873.0,27.099244737493063,521589526.61402535,0.03591225417597467,1,65544873
일원역,37.484,127.0841,0.2,0,0.0,8,1.0,0.0,0,2463,18417.137637028016,0.0,0.0,1.0,0,0,0.0,45361410,0.36834275274056033,9.0,4.420113032886724,7.397039561510354,매우낮음,최저위험,0.0,0.0,45361410.0,58.86377052303394,360974631.3559066,0.1344003720233017,8,45361410
자양역,37.5316,127.0668,0.2,0,0.0,12,0.801186129229454,0.0,0,2463,17879.06780349168,0.0,0.0,1.0,0,0,0.0,44036144,0.35758135606983354,7.210675163065085,4.2909762728380025,6.188780551485607,매우낮음,최저위험,0.0,0.0,44036144.0,49.24875082399602,350428499.6153254,0.09541200134155624,12,44036144
잠실나루역,37.5207,127.1038,0.2,0,0.0,2,1.0,0.0,0,2463,27509.82257409663,0.0,0.0,1.0,0,0,0.0,67756693,0.5501964514819326,9.0,6.6023574177831925,8.160825096224118,매우낮음,최저위험,0.0,0.0,67756693.0,64.94178268862304,539190630.9255011,0.13387785477816372,2,67756693
잠실새내역,37.5116,127.0863,0.2,0,0.0,16,0.9507868598449176,0.0,0,2463,44107.878197320344,0.0,0.0,1.0,0,0,0.0,108637704,0.8821575639464069,8.557081738604259,10.585890767356883,9.267164898667678,매우낮음,최저위험,0.0,0.0,108637704.0,73.74575510353321,864511379.8877084,0.12142034425910499,16,108637704
잠실역,37.5133,127.1002,0.2,0,0.0,10,1.0,0.0,0,2463,181100.22614697524,0.0,0.0,1.0,0,0,0.0,446049857,3.622004522939505,9.0,43.464054275274066,21.062418996345926,낮음,하위험,0.0,0.0,446049857.0,167.60940483705454,3549551980.3491526,0.13327820527003376,10,446049857
잠원역,37.5129,127.0114,0.2,0,0.0,0,0.0,0.0,0,2463,9977.776695087292,0.0,0.0,1.0,0,0,0.0,24575264,0.19955553390174585,0.0,2.3946664068209507,0.8381332423873327,매우낮음,최저위험,0.0,0.0,24575264.0,6.669652424779082,195563737.1694152,0.0631547306224924,0,24575264
장승배기역,37.5049,126.9391,0.2,0,0.0,19,0.665544340301825,0.0,0,2463,18187.967113276492,0.0,0.0,1.0,0,0,0.0,44796963,0.36375934226552986,5.989899062716424,4.365112107186359,5.421223628280901,매우낮음,최저위험,0.0,0.0,44796963.0,43.14072690237426,356482904.847737,0.07285444392759907,19,44796963
장지역,37.4786,127.1262,0.2,1,1.0,11,0.8027905167632506,0.0,0,2463,32088.410881039385,0.0,0.0,1.0,0,0,0.0,79033756,0.6417682176207877,19.225114650869255,7.701218611449453,15.191751037072326,낮음,하위험,0.0,0.0,79033756.0,120.89211358857439,628930646.925937,0.17230684838392352,12,79033756
장한평역,37.5616,127.0637,0.2,0,0.0,6,0.310264030761709,0.0,0,2463,34187.95736906212,0.0,0.0,1.0,0,0,0.0,84204939,0.6837591473812423,2.792376276855381,8.205109768574909,4.6868329989572155,매우낮음,최저위험,0.0,0.0,84204939.0,37.29663196151264,670081613.7300758,0.0858399673811708,6,84204939
정릉역,37.6026,127.0135,0.2,1,1.0,47,0.6798096076406512,0.0,0,2463,8228.666260657734,0.0,0.0,1.0,0,0,0.0,20267205,0.16457332521315468,18.118286468765863,1.974879902557856,12.46809417059306,낮음,하위험,0.0,0.0,20267205.0,99.21794090925653,161281292.9203388,0.05063062314449888,48,20267205
제기동역,37.5782,127.0349,0.2,0,0.0,7,0.7308425301388566,0.0,0,2463,34737.4388956557,0.0,0.0,1.0,0,0,0.0,85558312,0.6947487779131141,6.577582771249709,8.336985334957369,7.193373668547391,매우낮음,최저위험,0.0,0.0,85558312.0,57.24304884281992,680851413.8699312,0.058090446718888106,7,85558312
종각역,37.5702,126.9832,0.2,0,0.0,17,0.4502215377342665,0.0,0,2463,70702.35282176208,0.0,0.0,1.0,0,0,0.0,174139895,1.4140470564352416,4.051993839608398,16.9685646772229,8.572793632773475,매우낮음,최저위험,0.0,0.0,174139895.0,68.22012413813125,1385761253.9376814,0.0063820059542464246,17,174139895
종로3가역,37.5704,126.9922,0.2,0,0.0,108,1.0,0.0,0,2463,101398.82501015022,0.0,0.0,1.0,0,0,0.0,249745306,2.0279765002030046,9.0,24.335718002436057,14.36750130085262,낮음,하위험,0.0,0.0,249745306.0,114.33294259549655,1987409998.1948993,0.014725827650766571,108,249745306
종로5가역,37.571,127.0015,0.2,0,0.0,23,0.9628823552613339,0.0,0,2463,45565.20706455542,0.0,0.0,1.0,0,0,0.0,112227105,0.9113041412911084,8.665941197352005,10.9356496954933,9.460339171701458,매우낮음,최저위험,0.0,0.0,112227105.0,75.28298712510869,893074925.4821581,0.023926972228009376,23,112227105
종합운동장역,37.5111,127.0738,0.2,0,0.0,11,0.872808497924228,0.0,0,2463,33082.50182704019,0.0,0.0,1.0,0,0,0.0,81482202,0.6616500365408039,7.855276481318051,7.939800438489646,7.884859866328109,매우낮음,최저위험,0.0,0.0,81482202.0,62.745721165650984,648414761.115616,0.110665261035259,11,81482202
중계역,37.6451,127.0641,0.2,0,0.0,0,0.0,0.0,0,2463,26591.379618351602,0.0,0.0,1.0,0,0,0.0,65494568,0.531827592367032,0.0,6.381931108404385,2.2336758879415344,매우낮음,최저위험,0.0,0.0,65494568.0,17.775027941553684,521189212.1434134,0.11658117343722597,0,65494568
중곡역,37.5659,127.0843,0.2,0,0.0,0,0.0,0.0,0,2463,18984.783191230206,0.0,0.0,1.0,0,0,0.0,46759521,0.3796956638246041,0.0,4.55634796589525,1.5947217880633373,매우낮음,최저위험,0.0,0.0,46759521.0,12.6903927713313,372100445.1879642,0.10630169330730793,0,46759521
중랑역,37.5948,127.0757,0.2,0,0.0,2,0.2,0.0,0,2463,10482.832724319935,0.0,0.0,1.0,0,0,0.0,25819217,0.2096566544863987,1.7999999999999998,2.5158798538367844,2.0505579488428745,매우낮음,최저위험,0.0,0.0,25819217.0,16.317821682736064,205462800.61561483,0.1017161737385,2,25819217
중앙보훈병원역,37.5284,127.1484,0.2,0,0.0,3,0.7266951822520099,0.0,0,2129,17447.099577266323,0.0,0.0,1.0,0,0,0.0,37144875,0.34894199154532646,6.540256640268089,4.1873038985439175,5.716723180664629,매우낮음,최저위험,0.0,0.0,37144875.0,45.4922376245399,295589523.3390283,0.17460747406683444,3,37144875
중화역,37.6026,127.0793,0.2,0,0.0,21,0.917710185592437,0.0,0,2463,20388.41981323589,0.0,0.0,1.0,0,0,0.0,50216678,0.40776839626471784,8.259391670331931,4.893220755176614,7.081231850027571,매우낮음,최저위험,0.0,0.0,50216678.0,56.35065260558274,399611626.4677016,0.10754022503232068,21,50216678
증미역,37.5581,126.8606,0.2,0,0.0,13,0.9017029286993768,0.0,0,2463,13204.696305318717,0.0,0.0,1.0,0,0,0.0,32523167,0.26409392610637433,8.115326358294391,3.1691271132764918,6.384156622538127,매우낮음,최저위험,0.0,0.0,32523167.0,50.80350419749011,258811139.6526604,0.11770012744257075,13,32523167
증산역,37.5837,126.9095,0.2,0,0.0,3,0.4666666666666666,0.0,0,2463,18828.313438895657,0.0,0.0,1.0,0,0,0.0,46374136,0.37656626877791316,4.199999999999999,4.518795225334958,4.311578328867236,매우낮음,최저위험,0.0,0.0,46374136.0,34.3104501783557,369033648.8007907,0.07062641149032081,3,46374136
창동역,37.6533,127.0476,0.2,4,1.0,0,0.0,0.0,0,2463,52125.2017864393,0.0,0.0,1.0,0,0,0.0,128384372,1.042504035728786,12.0,12.510048428745433,12.178516950060903,낮음,하위험,0.0,0.0,128384372.0,96.91355860653128,1021650370.977436,0.11125825812047307,4,128384372
창신역,37.5794,127.0153,0.2,0,0.0,0,0.0,0.0,0,2463,6116.72269589931,0.0,0.0,1.0,0,0,0.0,15065488,0.1223344539179862,0.0,1.4680134470158344,0.513804706455542,매우낮음,최저위험,0.0,0.0,15065488.0,4.088727940813989,119887344.26458159,0.03946770831958945,0,15065488
천왕역,37.4869,126.8386,0.2,0,0.0,3,0.9196138982311637,0.0,0,2463,19106.602923264312,0.0,0.0,1.0,0,0,0.0,47059563,0.38213205846528625,8.276525084080472,4.585584701583435,6.984695950206509,매우낮음,최저위험,0.0,0.0,47059563.0,55.58244432346544,374488103.55972314,0.16052576117246242,3,47059563
천호역,37.5385,127.1239,0.2,0,0.0,11,0.7914989872673385,0.0,0,2463,70080.58424685342,0.0,0.0,1.0,0,0,0.0,172608479,1.4016116849370686,7.123490885406046,16.819340219244822,10.517038152249617,낮음,하위험,0.0,0.0,172608479.0,83.69193043082899,1373574632.6211805,0.14856247843921874,11,172608479
청구역,37.5609,127.0142,0.2,0,0.0,0,0.0,0.0,0,2463,14262.930166463662,0.0,0.0,1.0,0,0,0.0,35129597,0.2852586033292732,0.0,3.423103239951279,1.1980861339829476,매우낮음,최저위험,0.0,0.0,35129597.0,9.534066523662245,279552450.5688108,0.036630588310872,0,35129597
청담역,37.5195,127.0537,0.2,0,0.0,11,1.2898619513436307,0.0,0,2463,36876.3922046285,0.0,0.0,1.0,0,0,0.0,90826554,0.73752784409257,11.608757562092675,8.850334129110841,10.643309360549035,낮음,하위험,0.0,0.0,90826554.0,84.69676477938093,722774751.6551479,0.08910381585544762,11,90826554
청량리역,37.58,127.0477,0.2,0,0.0,30,0.9511866091898137,0.0,0,2463,76421.60129922858,0.0,0.0,1.0,0,0,0.0,188226404,1.5284320259845716,8.560679482708322,18.341184311814864,11.983856172895612,낮음,하위험,0.0,0.0,188226404.0,95.36449736093299,1497858130.850605,0.07099535196054484,30,188226404
총신대입구역,37.4868,126.9822,0.2,0,0.0,9,0.6309491491168424,0.0,0,4926,34583.33861144945,0.0,0.0,1.0,0,0,0.0,170357526,0.691666772228989,5.678542342051582,8.300001266747868,6.596052965695282,매우낮음,최저위험,0.0,0.0,170357526.0,52.489721719318005,1355662117.790304,0.07981058826997436,9,170357526
충무로역,37.5614,126.9941,0.2,0,0.0,2,0.874289055895147,0.0,0,2463,54600.8574908648,0.0,0.0,1.0,0,0,0.0,134481912,1.092017149817296,7.868601503056323,13.104205797807552,9.701063006219252,매우낮음,최저위험,0.0,0.0,134481912.0,77.1986065342858,1070173052.5624638,0.01688845759684011,2,134481912
충정로역,37.5598,126.9645,0.2,0,0.0,5,0.6598033180519101,0.0,0,2463,27792.70036540804,0.0,0.0,1.0,0,0,0.0,68453421,0.5558540073081608,5.93822986246719,6.67024808769793,6.194436241297949,매우낮음,최저위험,0.0,0.0,68453421.0,49.293757373507454,544735016.1850276,0.015071164520359916,5,68453421
태릉입구역,37.6185,127.0754,0.2,0,0.0,3,0.697600829697448,0.0,0,2463,27827.432805521723,0.0,0.0,1.0,0,0,0.0,68538967,0.5565486561104345,6.278407467277032,6.678583873325214,6.418469209393896,매우낮음,최저위험,0.0,0.0,68538967.0,51.076555087908396,545415769.6231146,0.11041177473440691,3,68538967
하계역,37.6365,127.068,0.2,0,0.0,5,0.8380450075343874,0.0,0,2463,33571.92691839221,0.0,0.0,1.0,0,0,0.0,82687656,0.6714385383678442,7.5424050678094865,8.057262460414131,7.722605155221113,매우낮음,최저위험,0.0,0.0,82687656.0,61.45453920001969,658007459.2541108,0.11401754250991666,5,82687656
학동역,37.5143,127.0319,0.2,1,1.0,3,0.4921609750338652,0.0,0,2463,41744.23183110028,0.0,0.0,1.0,0,0,0.0,102816043,0.8348846366220056,16.429448775304788,10.018615639464068,14.185657177760534,낮음,하위험,0.0,0.0,102816043.0,112.88587304238071,818184073.6299431,0.07503365911375888,4,102816043
학여울역,37.4969,127.0712,0.2,0,0.0,3,0.7333333333333333,0.0,0,2463,4710.558668290702,0.0,0.0,1.0,0,0,0.0,11602106,0.09421117336581404,6.6,1.1305340803897685,4.685686928136418,매우낮음,최저위험,0.0,0.0,11602106.0,37.287511819699475,92326626.00880687,0.11632024759259267,3,11602106
한강진역,37.5398,127.0018,0.2,0,0.0,12,0.5451590351753133,0.0,0,2463,18464.664636622005,0.0,0.0,1.0,0,0,0.0,45478469,0.3692932927324401,4.9064313165778195,4.431519512789282,4.740212185251831,매우낮음,최저위험,0.0,0.0,45478469.0,37.7214100293632,361906157.28007627,0.03576772287971805,12,45478469
한남역,37.5294,127.0092,0.2,0,0.0,9,0.2,0.0,0,2463,7527.28461226147,0.0,0.0,1.0,0,0,0.0,18539702,0.1505456922452294,1.7999999999999998,1.8065483069427528,1.8022919074299635,매우낮음,최저위험,0.0,0.0,18539702.0,14.342183298099966,147534260.8375349,0.048475251417609284,9,18539702
한성대입구역,37.5884,127.006,0.2,0,0.0,16,0.879599697153552,0.0,0,2463,27390.259439707672,0.0,0.0,1.0,0,0,0.0,67462209,0.5478051887941534,7.916397274381967,6.573662265529841,7.446440021283724,매우낮음,최저위험,0.0,0.0,67462209.0,59.25688689123115,536847201.71242744,0.03554729244260979,16,67462209
한성백제역,37.5165,127.1164,0.2,0,0.0,2,0.743999530527633,0.0,0,2129,4754.082198215125,0.0,0.0,1.0,0,0,0.0,10121441,0.09508164396430249,6.695995774748697,1.1409797275716298,4.751740158236724,매우낮음,최저위험,0.0,0.0,10121441.0,37.81314672358197,80543868.3181488,0.1471548843905662,2,10121441
한양대역,37.5557,127.0436,0.2,0,0.0,12,0.6395888680142405,0.0,0,2463,20206.96142915144,0.0,0.0,1.0,0,0,0.0,49769746,0.4041392285830288,5.756299812128164,4.849670742996346,5.438979637932028,매우낮음,최저위험,0.0,0.0,49769746.0,43.28202473765247,396055054.61640424,0.0664830805543814,12,49769746
한티역,37.4963,127.0529,0.2,4,1.0,4,0.8193029968958739,0.0,0,2463,28845.982541615915,0.0,0.0,1.0,0,0,0.0,71047655,0.5769196508323183,19.373726972062865,6.92303580998782,15.015985065336599,낮음,하위험,0.0,0.0,71047655.0,119.49341242711982,565379274.4168806,0.10265500474891569,8,71047655
합정역,37.5499,126.9145,0.2,0,0.0,6,0.8872834491494344,0.0,0,2463,90268.73731222087,0.0,0.0,1.0,0,0,0.0,222331900,1.8053747462444174,7.985551042344909,21.66449695493301,12.773182111750746,낮음,하위험,0.0,0.0,222331900.0,101.64575360490527,1769261044.6006482,0.06563390891908463,6,222331900
행당역,37.5574,127.0295,0.2,0,0.0,5,0.42717548637616465,0.0,0,2463,14467.29922858303,0.0,0.0,1.0,0,0,0.0,35632958,0.2893459845716606,3.8445793773854815,3.4721518148599273,3.7142297305015375,매우낮음,최저위험,0.0,0.0,35632958.0,29.556901069409896,283558070.1342948,0.05229780110100598,5,35632958
혜화역,37.582,127.0019,0.2,0,0.0,4,0.6899740691258512,0.0,0,2463,70821.36419001219,0.0,0.0,1.0,0,0,0.0,174433020,1.4164272838002439,6.209766622132661,16.997127405602928,9.985342896347253,매우낮음,최저위험,0.0,0.0,174433020.0,79.46083402106042,1388093868.572372,0.028486136979251078,4,174433020
홍대입구역,37.5569,126.9238,0.2,0,0.0,5,0.7363282467054096,55823.672374429225,48901537,2463,166366.1400730816,0.0,0.0,1.0,0,0,55.82367237442922,409759803,3.327322801461632,6.626954220348686,1044.7539763572654,100.0,매우높음,최고위험,0.0,324068.24700368743,8.379282528905328,795.7747154594766,3649910973.307623,0.05504361906705791,5,458661340
홍제역,37.5888,126.9442,0.2,0,0.0,3,1.0,0.0,0,2463,33596.496954933005,0.0,0.0,1.0,0,0,0.0,82748172,0.6719299390986601,9.0,8.06315926918392,8.672105744214372,매우낮음,최저위험,0.0,0.0,82748172.0,69.01042481036684,658489030.2809184,0.04049357973802782,3,82748172
화계역,37.6341,127.0175,0.2,0,0.0,2,1.0,0.0,0,2463,6248.686967113276,0.0,0.0,1.0,0,0,0.0,15390516,0.12497373934226552,9.0,1.4996848721071863,6.374889705237515,매우낮음,최저위험,0.0,0.0,15390516.0,50.729760412709304,122473834.90674523,0.07829438038582424,2,15390516
화곡역,37.5417,126.8405,0.2,0,0.0,10,1.0,0.0,0,2463,52003.6784409257,0.0,0.0,1.0,0,0,0.0,128085060,1.040073568818514,9.0,12.480882825822171,10.21830898903776,낮음,하위험,0.0,0.0,128085060.0,81.31471928228537,1019268521.7610999,0.13971861007037262,10,128085060
화랑대역,37.6198,127.0835,0.2,1,1.0,1,1.0,0.0,0,2463,20084.200568412503,0.0,0.0,1.0,0,0,0.0,49467386,0.40168401136825005,21.0,4.8202081364190015,15.337072847746647,낮음,하위험,0.0,0.0,49467386.0,122.04854781396853,393648950.186741,0.11819957698740446,2,49467386
회기역,37.5898,127.058,0.2,0,0.0,0,0.0,0.0,0,2463,50173.33089727974,0.0,0.0,1.0,0,0,0.0,123576914,1.0034666179455947,0.0,12.041599415347138,4.214559795371498,매우낮음,최저위험,0.0,0.0,123576914.0,33.538401219487035,983393835.7571021,0.0833240061446997,0,123576914
회현역,37.5588,126.9784,0.2,0,0.0,0,0.0,0.0,0,2463,51562.12383272432,0.0,0.0,1.0,0,0,0.0,126997511,1.0312424766544863,0.0,12.374909719853838,4.331218401948843,매우낮음,최저위험,0.0,0.0,126997511.0,34.4667409140369,1010614081.8008676,0.007710382610480264,0,126997511
효창공원앞역,37.5393,126.9614,0.2,0,0.0,10,0.7398580270396587,0.0,0,2463,18739.96264717824,0.0,0.0,1.0,0,0,0.0,46156528,0.3747992529435648,6.658722243356928,4.4975910353227775,5.902326320544976,매우낮음,최저위험,0.0,0.0,46156528.0,46.96922048280658,367301979.35797364,0.031865341673986886,10,46156528
흑석역,37.5092,126.9635,0.2,0,0.0,37,0.6987268618910476,172754.66564885495,113154306,2463,17387.64880227365,0.0,0.0,1.0,0,0,172.75466564885494,42825779,0.34775297604547295,6.288541757019428,3113.7570173919344,100.0,매우높음,최고위험,0.0,711575.578267554,0.3784723722447436,795.7747154594766,1241250077.5821998,0.0591061756502627,37,155980085
